file_path,label,frames,created_at
dynamic_dataset\X\X_staticconv_20260806_232059_96811774.npy,X,30,20260806_232059
dynamic_dataset\X\X_staticconv_20260806_232059_a469be53.npy,X,30,20260806_232059
dynamic_dataset\X\X_staticconv_20260806_232059_ec22c227.npy,X,30,20260806_232059
dynamic_dataset\X\X_staticconv_20260806_232059_3943c08a.npy,X,30,20260806_232059
dynamic_dataset\X\X_staticconv_20260806_232100_72431524.npy,X,30,20260806_232100
dynamic_dataset\X\X_staticconv_20260806_232100_a5cd167c.npy,X,30,20260806_232100
dynamic_dataset\X\X_staticconv_20260806_232100_77a6f0b7.npy,X,30,20260806_232100
dynamic_dataset\X\X_staticconv_20260806_232100_8bdc57b1.npy,X,30,20260806_232100
dynamic_dataset\X\X_staticconv_20260806_232100_b6b5aace.npy,X,30,20260806_232100
dynamic_dataset\X\X_staticconv_20260806_232100_4653441f.npy,X,30,20260806_232100
dynamic_dataset\X\X_staticconv_20260806_232100_a87f6fef.npy,X,30,20260806_232100
dynamic_dataset\X\X_staticconv_20260806_232100_d69abc34.npy,X,30,20260806_232100
dynamic_dataset\X\X_staticconv_20260806_232100_a41f2c3a.npy,X,30,20260806_232100
dynamic_dataset\X\X_staticconv_20260806_232100_acae7015.npy,X,30,20260806_232100
dynamic_dataset\X\X_staticconv_20260806_232100_b64e9230.npy,X,30,20260806_232100
dynamic_dataset\X\X_staticconv_20260806_232100_d1518129.npy,X,30,20260806_232100
dynamic_dataset\X\X_staticconv_20260806_232100_d7331377.npy,X,30,20260806_232100
dynamic_dataset\X\X_staticconv_20260806_232100_67182dad.npy,X,30,20260806_232100
dynamic_dataset\X\X_staticconv_20260806_232100_431abbf8.npy,X,30,20260806_232100
dynamic_dataset\X\X_staticconv_20260806_232100_4d9d55f8.npy,X,30,20260806_232100
dynamic_dataset\X\X_staticconv_20260806_232100_4180bb7c.npy,X,30,20260806_232100
dynamic_dataset\X\X_staticconv_20260806_232101_d62470ed.npy,X,30,20260806_232101
dynamic_dataset\X\X_staticconv_20260806_232101_4db9f2ce.npy,X,30,20260806_232101
dynamic_dataset\X\X_staticconv_20260806_232101_06b6ff24.npy,X,30,20260806_232101
dynamic_dataset\X\X_staticconv_20260806_232101_71554cc5.npy,X,30,20260806_232101
dynamic_dataset\X\X_staticconv_20260806_232101_81ce255b.npy,X,30,20260806_232101
dynamic_dataset\X\X_staticconv_20260806_232101_6206c0ec.npy,X,30,20260806_232101
dynamic_dataset\X\X_staticconv_20260806_232101_415c714f.npy,X,30,20260806_232101
dynamic_dataset\X\X_staticconv_20260806_232101_8bc701c2.npy,X,30,20260806_232101
dynamic_dataset\X\X_staticconv_20260806_232101_d0e0fd7f.npy,X,30,20260806_232101
dynamic_dataset\X\X_staticconv_20260806_232101_fad704c8.npy,X,30,20260806_232101
dynamic_dataset\X\X_staticconv_20260806_232101_a3b6aca7.npy,X,30,20260806_232101
dynamic_dataset\X\X_staticconv_20260806_232102_1de140d7.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_9d178840.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_e518e5ef.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_26418eaa.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_a00a8872.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_eaed313d.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_8e449d91.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_a337cdac.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_61068809.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_65249764.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_c5f061ee.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_b7ce40d6.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_edbade78.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_e936334b.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_fdcb1557.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_1cf15b77.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_60c22a2e.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_e8d4dc98.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_64d0d6e1.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_30a89630.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_e9e2552e.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_100ec612.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_71c5539d.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_72c9aa5c.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_6a7a5a7f.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_a11420a8.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_1c2863f6.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_53c7292f.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_22cbb86f.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_a7c5eaa4.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_d86ddce3.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_6aba4a9f.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_cc43971a.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_7f4cf632.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_c70258fd.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_e829318b.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_4310b360.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_e81c38cb.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_51fd4555.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_b69cfcb6.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_2abb1233.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_3c9c1dff.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_91f2e3cf.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_c2cfa482.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_7df6d2ac.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_7ca27bba.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_cf8f635b.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_05c5b791.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_59b01dde.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_b4643afe.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_f54cc873.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_7bc3d013.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_e71ea0f7.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_c495aa15.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_b88df5d6.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_e2c33c65.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_174eba5f.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_15d07c0f.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_0218e506.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_584907ea.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_2ada19d8.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_af0ec122.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_e8834202.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_b94fcef7.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_6c3976cc.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_5ae20a34.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_ca83ce27.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_f42c0160.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_9387febd.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_35392e7a.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_aba89965.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_29b848de.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_0d148e1a.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_c4ccfb58.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_c6e4abd0.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_64b5336b.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_89176521.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_080bde66.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_f8e7957f.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_58cef25b.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_1a545ffb.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_9eb8164e.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_89df7941.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_2039a15f.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_8c13a94c.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_deae7695.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_63bd0228.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_94937537.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_71239096.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_a26029d8.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_e78084e7.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_e4828ecc.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_3b3cc2a9.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_0b5d055b.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_40f69fbd.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_a8616f51.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_000d6c15.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_d9ef942a.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_ac4737c8.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_4df03b45.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_1bdb0f32.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_2feee2c0.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_fa5bf809.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_b030d563.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_0a49ffba.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_ae803dec.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_582ccdb7.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_3b7b29d6.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_5ddb0f57.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_fae7b8d6.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_3e45a1b3.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_899ae27b.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_96d424eb.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_fb9f5e44.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_cec68070.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_4e140172.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_ae8ae092.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_0bdf381d.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_fc64db72.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_b433fc3a.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_44bcd4b2.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_88a00894.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_0d4f8677.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_bc838cd7.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_8ba0c8ab.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_c96bd384.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_15b4d871.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_8df5ebc8.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_5e9fc865.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_0c3b031c.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_1f3ee9cf.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_f802f6de.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_f2d5410d.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_bb9aad68.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_f4100669.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_2333bc73.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_6bfd76d2.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_9e482675.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_6dbf47e8.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_1718fba4.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_aaa41843.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_2c9d0656.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_06f28303.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_25c10b0a.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_fac35877.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_fe64da6a.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_e3e951ae.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_101979f1.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_f1fd7a67.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_5cda5667.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_a003a697.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_3a8feb2b.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_4ecaad7b.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_48dd4dec.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_90e7f45f.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_e7d4171e.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_badc82a8.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_1ab6d751.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232102_aedb7d81.npy,X,30,20260806_232102
dynamic_dataset\X\X_staticconv_20260806_232103_95ce759f.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_c24b87f0.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_09b6785c.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_b7a8f855.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_ccff5e88.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_c6de018a.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_47502a9b.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_731ae846.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_b9c950c3.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_d614bd52.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_a2e199a1.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_00dd18b8.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_ef79b449.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_9aaa9547.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_438c1b94.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_0baaa825.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_050fa25b.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_11d32745.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_992bf206.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_6232e7cb.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_c9e13e2e.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_4fddfa6e.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_de793055.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_66a92707.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_73d77eff.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_c70ddab8.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_3bf22bbc.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_b1ede278.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_80e53db2.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_6d52fc3e.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_a57a4b21.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_4e0fdc19.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_5f79bd86.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_c836ed6e.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_9bb3c135.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_edb2eb15.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_dc18991d.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_67e2efb1.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_a9f5d55c.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_fd9c77fe.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_67ec0b5c.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_8e58baa5.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_82ec89de.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_f2c3f311.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_6baa57d5.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_94182655.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_dbb3bfb1.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_b9af30eb.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_d3fa2bb8.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_fc4aeb46.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_8321b782.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_384c863e.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_fafc78c7.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_9f60331c.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_3634ffea.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_1eb34792.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_93549611.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_65cf6fe7.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_7e528fb4.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_b7c41a1f.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_74a243e9.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_fa2d965d.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_8afef28b.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_048080fb.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_0b074407.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_47bc0c9d.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_514af738.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_dd1c233a.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_c3d08709.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_c84797e3.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_9a9c8637.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_40ef7c53.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_5afa4799.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_d6c6cf0a.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_8b28da40.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_96bf170c.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_a96a733a.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_9a7eac7a.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_0ba5f2e2.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_9cab3a5d.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_cce3b307.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_c672ee89.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_9a00225d.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_476b0058.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_d906fde5.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_fb3977e3.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_cf2553ba.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_1cb2d6d5.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_d42ab746.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_74553ca8.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_9a181d8e.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_4936c10a.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_ea87ca35.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_d0dbfa92.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_ba521ad6.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_cc7252c3.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_8bf96382.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_48f79adf.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_21ff55b4.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_8a479caa.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_48a2d99d.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_028d42ce.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_4a3752f4.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_fa0dc20b.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_7fa3bd71.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_7c7666ba.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_2c3fe033.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_a28d8c6c.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_c76df3e8.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_19080e7c.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_03d5905e.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_d181a4e6.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_7f39926b.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_457cd5cf.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_1b59ddfd.npy,X,30,20260806_232103
dynamic_dataset\X\X_staticconv_20260806_232103_aee15962.npy,X,30,20260806_232103
